ID,X,Y,Z,Description,,,,,,,,,,
HAO:0002283,8,7,14,anteroventral foramen of metapleuron,,,,,,,,80,70,140
HAO:0002284,9,7,14,propodeo-second abdominal segment muscle,,,,,,,,90,70,140
HAO:0002285,10,7,14,scutellar rim,,,,,,,,100,70,140
HAO:0002286,11,7,14,dorsal rim of pronotal plate,,,,,,,,110,70,140
HAO:0002287,12,7,14,pronotal fovea,,,,,,,,120,70,140
HAO:0002288,13,7,14,median septum of scutellum,,,,,,,,130,70,140
HAO:0002289,1,8,14,ovipositor clip,,,,,,,,10,80,140
HAO:0002290,2,8,14,posterior lobe of scutellum,,,,,,,,20,80,140
HAO:0002291,3,8,14,posterior part of pronotal plate,,,,,,,,30,80,140
HAO:0002292,4,8,14,subcalyptral area,,,,,,,,40,80,140
HAO:0002293,5,8,14,window under lateral bar,,,,,,,,50,80,140
HAO:0002294,6,8,14,posteroventral corner of metapleuron,,,,,,,,60,80,140
HAO:0002295,7,8,14,pronoto-mesoscutal suture,,,,,,,,70,80,140
HAO:0002296,8,8,14,pronoto-mesopectal suture,,,,,,,,80,80,140
HAO:0002297,9,8,14,mesopleural line,,,,,,,,90,80,140
HAO:0002298,10,8,14,metapleuron,,,,,,,,100,80,140
HAO:0002299,11,8,14,sensillum trichodeum,,,,,,,,110,80,140
HAO:0002300,12,8,14,sensillum basiconicum,,,,,,,,120,80,140
HAO:0002301,13,8,14,lateral clypeal seta,,,,,,,,130,80,140
HAO:0002302,1,9,14,large volcano sensilla,,,,,,,,10,90,140
HAO:0002303,2,9,14,large disc sensilla,,,,,,,,20,90,140
HAO:0002304,3,9,14,sensillum coeloconicum A,,,,,,,,30,90,140
HAO:0002305,4,9,14,sensillum coeloconicum B,,,,,,,,40,90,140
HAO:0002306,5,9,14,axillar crescent,,,,,,,,50,90,140
HAO:0002307,6,9,14,appendage segment,,,,,,,,60,90,140
HAO:0002308,7,9,14,width,,,,,,,,70,90,140
HAO:0002309,8,9,14,mesosoma length,,,,,,,,80,90,140
HAO:0002310,9,9,14,anterior petiolar length,,,,,,,,90,90,140
HAO:0002311,10,9,14,anterior pronotal slope,,,,,,,,100,90,140
HAO:0002312,11,9,14,anterior setal pit,,,,,,,,110,90,140
HAO:0002313,12,9,14,dorsal petiolar scrobe,,,,,,,,120,90,140
HAO:0002314,13,9,14,dorsal head width,,,,,,,,130,90,140
HAO:0002315,1,10,14,dorsal head width,,,,,,,,10,100,140
HAO:0002316,2,10,14,distal clypeal line,,,,,,,,20,100,140
HAO:0002317,3,10,14,diagonal petiolar length,,,,,,,,30,100,140
HAO:0002318,4,10,14,caudal cylinder,,,,,,,,40,100,140
HAO:0002319,5,10,14,apical spine distance,,,,,,,,50,100,140
HAO:0002320,6,10,14,external area of the scape,,,,,,,,60,100,140
HAO:0002321,7,10,14,facial area of the scape,,,,,,,,70,100,140
HAO:0002322,8,10,14,transverse torular line,,,,,,,,80,100,140
HAO:0002323,9,10,14,frontal carina line,,,,,,,,90,100,140
HAO:0002324,10,10,14,lateral carina of clypeus,,,,,,,,100,100,140
HAO:0002325,11,10,14,maximum cephalic length,,,,,,,,110,100,140
HAO:0002326,12,10,14,maximum diameter of the compound eye,,,,,,,,120,100,140
HAO:0002327,13,10,14,maximum height of petiolar node,,,,,,,,130,100,140
HAO:0002328,1,11,14,maximum petiole height,,,,,,,,10,110,140
HAO:0002329,2,11,14,angle,,,,,,,,20,110,140
HAO:0002330,3,11,14,setal angle,,,,,,,,30,110,140
HAO:0002331,4,11,14,maximum cephalic length in median line,,,,,,,,40,110,140
HAO:0002332,5,11,14,median clypeal notch,,,,,,,,50,110,140
HAO:0002333,6,11,14,median clypeal notch depth,,,,,,,,60,110,140
HAO:0002334,7,11,14,Maximum spiracle distance of propodeum,,,,,,,,70,110,140
HAO:0002335,8,11,14,pronotum width,,,,,,,,80,110,140
HAO:0002336,9,11,14,length of petiolar node,,,,,,,,90,110,140
HAO:0002337,10,11,14,anterodorsal spine of the petiolar node,,,,,,,,100,110,140
HAO:0002338,11,11,14,apical petiolar spine distance,,,,,,,,110,110,140
HAO:0002339,12,11,14,petiole width,,,,,,,,120,110,140
HAO:0002340,13,11,14,postocular distance,,,,,,,,130,110,140
HAO:0002341,1,12,14,postpetiole length,,,,,,,,10,120,140
HAO:0002342,2,12,14,postpetiole width,,,,,,,,20,120,140
HAO:0002343,3,12,14,cranial scrobe of the pronotum,,,,,,,,30,120,140
HAO:0002344,4,12,14,pronotal spine,,,,,,,,40,120,140
HAO:0002345,5,12,14,apical distance of pronotal spines,,,,,,,,50,120,140
HAO:0002346,6,12,14,scape length,,,,,,,,60,120,140
HAO:0002347,7,12,14,minimum spine distance,,,,,,,,70,120,140
HAO:0002348,8,12,14,spine length,,,,,,,,80,120,140
HAO:0002349,9,12,14,arithmetic mean,,,,,,,,90,120,140
HAO:0002350,10,12,14,absolute cephalic size,,,,,,,,100,120,140
HAO:0002351,11,12,14,anterodorsal rim of petiole,,,,,,,,110,120,140
HAO:0002352,12,12,14,circumantennal carinae,,,,,,,,120,120,140
HAO:0002353,13,12,14,anterior profile of petiolar node,,,,,,,,130,120,140
HAO:0002354,1,13,14,dorsal petiolar profile,,,,,,,,10,130,140
HAO:0002355,2,13,14,caudal petiolar profile,,,,,,,,20,130,140
HAO:0002356,3,13,14,portion of epithelium,,,,,,,,30,130,140
HAO:0002357,4,13,14,postocular area,,,,,,,,40,130,140
HAO:0002358,5,13,14,postocular contour line,,,,,,,,50,130,140
HAO:0002359,6,13,14,postocular head width,,,,,,,,60,130,140
HAO:0002360,7,13,14,metapleural area of the mesonoto-metanoto-mesopecto-metapecto-propodeal complex,,,,,,,,70,130,140
HAO:0002361,8,13,14,mesonoto-metanoto-mesopecto-metapecto-propodeal complex,,,,,,,,80,130,140
HAO:0002362,9,13,14,metanotal depression,,,,,,,,90,130,140
HAO:0002363,10,13,14,mesopleural area of the mesonoto-metanoto-mesopecto-metapecto-propodeal complex,,,,,,,,100,130,140
HAO:0002364,11,13,14,median carina of clypeus,,,,,,,,110,130,140
HAO:0002365,12,13,14,submedian area of clypeus,,,,,,,,120,130,140
HAO:0002366,13,13,14,ventral head line,,,,,,,,130,130,140
HAO:0002367,1,1,15,torular head width,,,,,,,,10,10,150
HAO:0002368,2,1,15,ventral head width,,,,,,,,20,10,150
HAO:0002369,3,1,15,contour line,,,,,,,,30,10,150
HAO:0002370,4,1,15,gena contour line,,,,,,,,40,10,150
HAO:0002371,5,1,15,anterior profile of petiolar node contour line,,,,,,,,50,10,150
HAO:0002372,6,1,15,dorsal petiolar profile contour line,,,,,,,,60,10,150
HAO:0002373,7,1,15,malar striae,,,,,,,,70,10,150
HAO:0002374,8,1,15,pleural pit line,,,,,,,,80,10,150
HAO:0002375,9,1,15,width,,,,,,,,90,10,150
HAO:0002376,10,1,15,facial striae,,,,,,,,100,10,150
HAO:0002377,11,1,15,maximum width,,,,,,,,110,10,150
HAO:0002378,12,1,15,minimum width,,,,,,,,120,10,150
HAO:0002379,13,1,15,reticulate,,,,,,,,130,10,150
HAO:0002380,1,2,15,supraclypeal depression,,,,,,,,10,20,150
HAO:0002381,2,2,15,ventromedian setiferous patch,,,,,,,,20,20,150
HAO:0002382,3,2,15,ventrolateral setiferous patch,,,,,,,,30,20,150
HAO:0002383,4,2,15,intertorular area,,,,,,,,40,20,150
HAO:0002384,5,2,15,facial process,,,,,,,,50,20,150
HAO:0002385,6,2,15,postocellar carina,,,,,,,,60,20,150
HAO:0002386,7,2,15,distal projection of the parossiculus,,,,,,,,70,20,150
HAO:0002387,8,2,15,facial apodeme,,,,,,,,80,20,150
HAO:0002388,9,2,15,median facial keel,,,,,,,,90,20,150
HAO:0002389,10,2,15,median flange of occipital carina,,,,,,,,100,20,150
HAO:0002390,11,2,15,submedial flange of occipital carina,,,,,,,,110,20,150
HAO:0002391,12,2,15,distal projection of the penisvalva,,,,,,,,120,20,150
HAO:0002392,13,2,15,sensillar ring of harpe,,,,,,,,130,20,150
HAO:0002393,1,3,15,anterior discrimenal pit,,,,,,,,10,30,150
HAO:0002394,2,3,15,proximolateral projection of the cupula,,,,,,,,20,30,150
HAO:0002395,3,3,15,proximoventral notch of cupula,,,,,,,,30,30,150
HAO:0002396,4,3,15,transverse line of the metanotum/propodeum,,,,,,,,40,30,150
HAO:0002397,5,3,15,anteromedian projection of the metanoto-propodeo-metapecto-mesopectal complex,,,,,,,,50,30,150
HAO:0002398,6,3,15,transverse frontal carina,,,,,,,,60,30,150
HAO:0002399,7,3,15,torulo-clypeal carina,,,,,,,,70,30,150
HAO:0002400,8,3,15,subtorular carina,,,,,,,,80,30,150
HAO:0002401,9,3,15,ventrolateral invagination of the pronotum,,,,,,,,90,30,150
HAO:0002402,10,3,15,sternaulus length,,,,,,,,100,30,150
HAO:0002403,11,3,15,mesopleuron length,,,,,,,,110,30,150
HAO:0002404,12,3,15,anterior mesoscutal width,,,,,,,,120,30,150
HAO:0002405,13,3,15,posterior mesoscutal width,,,,,,,,130,30,150
HAO:0002406,1,4,15,harpe width,,,,,,,,10,40,150
HAO:0002407,2,4,15,head height,,,,,,,,20,40,150
HAO:0002408,3,4,15,head length,,,,,,,,30,40,150
HAO:0002409,4,4,15,harpe length,,,,,,,,40,40,150
HAO:0002410,5,4,15,axillary muscle,,,,,,,,50,40,150
HAO:0002411,6,4,15,petiole neck,,,,,,,,60,40,150
HAO:0002412,7,4,15,buccal lobe,,,,,,,,70,40,150
HAO:0002413,8,4,15,body length,,,,,,,,80,40,150
HAO:0002414,9,4,15,distoventral submedian corner of the cupula,,,,,,,,90,40,150
HAO:0002415,10,4,15,trachea,,,,,,,,100,40,150
HAO:0002416,11,4,15,atrium,,,,,,,,110,40,150
HAO:0002417,12,4,15,resilin rich articulation of the ramus,,,,,,,,120,40,150
HAO:0002418,13,4,15,posteromedian process of the mesoscutellum,,,,,,,,130,40,150
HAO:0002419,1,5,15,sensillar plate of the aedeagus,,,,,,,,10,50,150
HAO:0002420,2,5,15,metapecto-propodeal conjunctiva,,,,,,,,20,50,150
HAO:0002421,3,5,15,posterodorsal metapleural area,,,,,,,,30,50,150
HAO:0002422,4,5,15,odontoid process,,,,,,,,40,50,150
HAO:0002423,5,5,15,specillum,,,,,,,,50,50,150
HAO:0002424,6,5,15,twelfth flagellomere,,,,,,,,60,50,150
HAO:0002425,7,5,15,axillular spine,,,,,,,,70,50,150
HAO:0002426,8,5,15,anterior ocellar-orbital line,,,,,,,,80,50,150
HAO:0002427,9,5,15,apical setae of T3,,,,,,,,90,50,150
HAO:0002428,10,5,15,stigmal vein,,,,,,,,100,50,150
HAO:0002429,11,5,15,postpetiole height,,,,,,,,110,50,150
HAO:0002430,12,5,15,scute,,,,,,,,120,50,150
HAO:0002431,13,5,15,lateral mesosoma length,,,,,,,,130,50,150
HAO:0002432,1,6,15,transverse carina of the metasomal depression,,,,,,,,10,60,150
HAO:0002433,2,6,15,coriaceous,,,,,,,,20,60,150
HAO:0002434,3,6,15,alutaceous,,,,,,,,30,60,150
HAO:0002435,4,6,15,dorsomedian area of the mesoscutellar-axillar complex,,,,,,,,40,60,150
HAO:0002436,5,6,15,prepalpal ventral premental area,,,,,,,,50,60,150
HAO:0002437,6,6,15,postpalpal ventral premental area,,,,,,,,60,60,150
HAO:0002438,7,6,15,latero-proximal stipital process,,,,,,,,70,60,150
HAO:0002439,8,6,15,cranial condyle of cardo,,,,,,,,80,60,150
HAO:0002440,9,6,15,Distal lateral projection of cardo,,,,,,,,90,60,150
HAO:0002441,10,6,15,Distal mesal projection of cardo,,,,,,,,100,60,150
HAO:0002442,11,6,15,lateral flange of the principal carina of the stipes,,,,,,,,110,60,150
HAO:0002443,12,6,15,distal lobe of the lateral flange of the principal carina of the stipes,,,,,,,,120,60,150
HAO:0002444,13,6,15,proximal lobe of lateral flange of the principal carina of the stipes,,,,,,,,130,60,150
HAO:0002445,1,7,15,lateral galeal sclerite,,,,,,,,10,70,150
HAO:0002446,2,7,15,trichoid sensillum of the glossa,,,,,,,,20,70,150
HAO:0002447,3,7,15,campaniform stipital sensillum,,,,,,,,30,70,150
HAO:0002448,4,7,15,triangular mesopleural furrow,,,,,,,,40,70,150
