ID,X,Y,Z,Label,Placed
HAO:0002399,-2.431515,25.02,20.93848, torulo-clypeal carina,False
HAO:0002400,-1.370855,25.02,21.99915, subtorular carina,False
HAO:0002401,-32.13,23.52,-8.76, ventrolateral invagination of the pronotum,False
HAO:0002402,-31.06934,23.52,-7.69934, sternaulus length,False
HAO:0002403,-30.00868,23.52,-6.63868, mesopleuron length,False
HAO:0002404,-28.94802,23.52,-5.578019, anterior mesoscutal width,False
HAO:0002405,-27.88736,23.52,-4.517359, posterior mesoscutal width,False
HAO:0002406,-26.8267,23.52,-3.456699, harpe width,False
HAO:0002407,-25.76604,23.52,-2.396039, head height,False
HAO:0002408,-24.70538,23.52,-1.335379, head length,False
HAO:0002409,-23.64472,23.52,-0.274719, harpe length,False
HAO:0002410,-22.58406,23.52,0.785942, axillary muscle,False
HAO:0002411,-21.5234,23.52,1.846602, petiole neck,False
HAO:0002412,-20.46274,23.52,2.907262, buccal lobe,False
HAO:0002413,-19.40208,23.52,3.967922, body length,False
HAO:0002414,-18.34142,23.52,5.028582, distoventral submedian corner of the cupula,False
HAO:0002415,-17.28076,23.52,6.089242, trachea,False
HAO:0002416,-16.2201,23.52,7.149903, atrium,False
HAO:0002417,-15.15944,23.52,8.210563, resilin rich articulation of the ramus,False
HAO:0002418,-14.09878,23.52,9.271223, posteromedian process of the mesoscutellum,False
HAO:0002419,-13.03812,23.52,10.33188, sensillar plate of the aedeagus,False
HAO:0002420,-11.97746,23.52,11.39254, metapecto-propodeal conjunctiva,False
HAO:0002421,-10.9168,23.52,12.4532, posterodorsal metapleural area,False
HAO:0002422,-9.856136,23.52,13.51386, odontoid process,False
HAO:0002423,-8.795476,23.52,14.57452, specillum,False
HAO:0002424,-7.734816,23.52,15.63518, twelfth flagellomere,False
HAO:0002425,-6.674156,23.52,16.69584, axillular spine,False
HAO:0002426,-5.613496,23.52,17.7565, anterior ocellar-orbital line,False
HAO:0002427,-4.552836,23.52,18.81716, apical setae of T3,False
HAO:0002428,-3.492175,23.52,19.87782, stigmal vein,False
HAO:0002429,-2.431515,23.52,20.93848, postpetiole height,False
HAO:0002430,-1.370855,23.52,21.99915, scute,False
HAO:0002431,-32.13,22.02,-8.76, lateral mesosoma length,False
HAO:0002432,-31.06934,22.02,-7.69934, transverse carina of the metasomal depression,False
HAO:0002433,-30.00868,22.02,-6.63868, coriaceous,False
HAO:0002434,-28.94802,22.02,-5.578019, alutaceous,False
HAO:0002435,-27.88736,22.02,-4.517359, dorsomedian area of the mesoscutellar-axillar complex,False
HAO:0002436,-26.8267,22.02,-3.456699, prepalpal ventral premental area,False
HAO:0002437,-25.76604,22.02,-2.396039, postpalpal ventral premental area,False
HAO:0002438,-24.70538,22.02,-1.335379, latero-proximal stipital process,False
HAO:0002439,-23.64472,22.02,-0.274719, cranial condyle of cardo,False
HAO:0002440,-22.58406,22.02,0.785942, Distal lateral projection of cardo,False
HAO:0002441,-21.5234,22.02,1.846602, Distal mesal projection of cardo,False
HAO:0002442,-20.46274,22.02,2.907262, lateral flange of the principal carina of the stipes,False
HAO:0002443,-19.40208,22.02,3.967922, distal lobe of the lateral flange of the principal carina of the stipes,False
HAO:0002444,-18.34142,22.02,5.028582, proximal lobe of lateral flange of the principal carina of the stipes,False
HAO:0002445,-17.28076,22.02,6.089242, lateral galeal sclerite,False
HAO:0002446,-16.2201,22.02,7.149903, trichoid sensillum of the glossa,False
HAO:0002447,-15.15944,22.02,8.210563, campaniform stipital sensillum,False
HAO:0002448,-14.09878,22.02,9.271223, triangular mesopleural furrow,False

